"a1","a2","a3","a4","a5","w1_1","w1_2","w1_3","w1_4","w1_5","w2_1","w2_2","w2_3","w2_4","w2_5","w3_1","w3_2","w3_3","w3_4","w3_5","w4_1","w4_2","w4_3","w4_4","w4_5","w5_1","w5_2","w5_3","w5_4","w5_5","target.power","target.power.norm","fit.power","fit.target.power","rank.target.power","rank.fit.power"
1,0,0,0,0,0,0.324031977989463,0.390886922226107,0.2498927578894,0.0351883418950295,0,0,0.361907509879897,0.275022936287857,0.363069553832245,0,0.45438419488367,0,0.380056789605816,0.165559015510514,0,0.560620145847785,0.0140940449477836,0,0.425285809204431,0,0.340025544269764,0.303274954031348,0.356699501698888,0,0.7456923,0.632713979640008,0.635628998279572,0.746655573739481,0.908635794743429,0.911138923654568
1,0,0,0,0,0,0.0378943967229554,0.473288425628393,0.3126163649035,0.176200812745152,0,0,0.29792606572799,0.581299912407353,0.120774021864656,0,0.158220888372628,0,0.332389432087699,0.509389679539673,0,0.298134501776043,0.221572692322505,0,0.480292805901451,0,0.526630519437836,0.433856986285162,0.0395124942770021,0,0.6886921,0.460222362097975,0.456270158290863,0.687386086347532,0.0851063829787234,0.0713391739674593
1,0,0,0,0,0,0.179789959681993,0.0421527496954895,0.318629853856317,0.4594274367662,0,0,0.230709562248302,0.353460986245607,0.415829451506091,0,0.114083931537015,0,0.000399314732406838,0.885516753730578,0,0.39449229785133,0.571751768943466,0,0.0337559332052038,0,0.648211300242506,0.219161837184374,0.13262686257312,0,0.7001432,0.494875201239514,0.494182169437408,0.699914186254931,0.153942428035044,0.143929912390488
1,0,0,0,0,0,0.308632918162853,0.322522133557189,0.366737433808338,0.00210751447162006,0,0,0.320276608862293,0.491219650824514,0.188503740313193,0,0.293448521647899,0,0.587897118900439,0.118654359451661,0,0.329625785450722,0.473320690214131,0,0.197053524335147,0,0.491997818256386,0.38846754211362,0.119534639629994,0,0.7402958,0.616383317395567,0.614562630653381,0.739694150424671,0.831038798498123,0.827284105131414
1,0,0,0,0,0,0.222922393805834,0.302082751203369,0.0366277740775665,0.43836708091323,0,0,0.206889749132795,0.427822236950011,0.365288013917194,0,0.0501411474776834,0,0.516763544842076,0.43309530768024,0,0.319382545978475,0.144906988362191,0,0.535710465659334,0,0.314379747945919,0.417722685365477,0.267897566688604,0,0.7181841,0.549469817099004,0.548511028289795,0.717867266320419,0.374217772215269,0.359198998748436
1,0,0,0,0,0,0.330676325858076,0.0332589869344826,0.265070695797205,0.370993991410236,0,0,0.807590104553258,0.0466465209543325,0.14576337449241,0,0.517649227362681,0,0.197639472231783,0.284711300405535,0,0.18439730850869,0.337300419002645,0,0.478302272488665,0,0.264678009826964,0.249557590831638,0.485764399341398,0,0.7254093,0.571334414680498,0.575726449489594,0.726860656686735,0.515644555694618,0.540675844806007
1,0,0,0,0,0,0.252887414171159,0.360430086400232,0.143902154792115,0.242780344636495,0,0,0.484630260927397,0.495049509117303,0.0203202299552998,0,0.426908418315589,0,0.479398230905209,0.0936933507792019,0,0.480249010104935,0.0523146062472027,0,0.467436383647862,0,0.482844940045321,0.221359556050333,0.295795503904345,0,0.7354603,0.601750329851234,0.602506875991821,0.735710302185249,0.733416770963705,0.757196495619524
1,0,0,0,0,0,0.308631337177746,0.25260147279583,0.101636459342191,0.337130730684232,0,0,0.22139406615426,0.332251804135262,0.446354129710478,0,0.581801820124131,0,0.313944090587408,0.104254089288461,0,0.71959274674371,0.170883542508715,0,0.109523710747575,0,0.0794855438576774,0.413223178343605,0.507291277798717,0,0.7345097,0.598873663951194,0.599697768688202,0.734782027058554,0.714643304130163,0.735919899874844
1,0,0,0,0,0,0.265986019177288,0.0467854336433951,0.37662702582114,0.310601521358177,0,0,0.263407640849921,0.510304961116674,0.226287398033405,0,0.683684533932589,0,0.0749475395446944,0.241367926522716,0,0.415381363875586,0.291442457522123,0,0.293176178602291,0,0.0688768765479043,0.331772300936817,0.599350822515278,0,0.7137068,0.535920799389927,0.545202434062958,0.716773934740973,0.295369211514393,0.335419274092616
1,0,0,0,0,0,0.362741757549662,0.309097598593355,0.268628332019237,0.059532311837746,0,0,0.32944881928666,0.130186384393061,0.540364796320279,0,0.243777424428815,0,0.376984068623589,0.379238506947595,0,0.589538784949484,0.354313290667255,0,0.0561479243832614,0,0.23053519975049,0.40341397947504,0.36605082077447,0,0.7433844,0.625729909336303,0.624769032001495,0.743066876162958,0.876095118898623,0.871088861076345
1,0,0,0,0,0,0.0876843432678039,0.244914091380198,0.128920451479659,0.538481113872339,0,0,0.73689320138652,0.155335779371452,0.107771019242029,0,0.550788047171149,0,0.308942478816038,0.140269474012812,0,0.327712687069705,0.264576326395588,0,0.407710986534706,0,0.00289111290650249,0.474347677160351,0.522761209933146,0,0.6956891,0.481396390398605,0.491840600967407,0.699140410270882,0.120150187734668,0.135168961201502
1,0,0,0,0,0,0.381053002683498,0.0494189730582656,0.376981849819682,0.192546174438554,0,0,0.437990333758729,0.0268192556604735,0.535190410580798,0,0.141229437056892,0,0.483524838040801,0.375245724902307,0,0.176060406517441,0.420556495555681,0,0.403383097926878,0,0.326768403211017,0.347948808878848,0.325282787910135,0,0.7298811,0.584866788519967,0.581791639328003,0.728864910799217,0.609511889862328,0.593241551939925
1,0,0,0,0,0,0.00708578294960008,0.425230786892897,0.385027280234027,0.182656149923476,0,0,0.461684996438954,0.431048560571502,0.107266442989544,0,0.108775046669401,0,0.793633480239015,0.0975914730915838,0,0.310589883572755,0.314876390180464,0,0.374533726246781,0,0.191246507494746,0.122462264850922,0.686291227654333,0,0.6617189,0.3785971941462,0.38552987575531,0.664009818503094,0.0212765957446809,0.0150187734668335
1,0,0,0,0,0,0.285354451071611,0.379654735680299,0.276206615483547,0.0587841977645425,0,0,0.292081092133968,0.272317947023295,0.435600960842737,0,0.40300622160137,0,0.500654143804483,0.0963396345941464,0,0.255263051314067,0.287317641465949,0,0.457419307219984,0,0.292659134639318,0.0594205424194108,0.647920322941272,0,0.7392961,0.613358067132292,0.613437235355377,0.739322261297655,0.812265331664581,0.818523153942428
1,0,0,0,0,0,0.38884532376238,0.304574968088333,0.0320565743582825,0.274523133791004,0,0,0.659407141646191,0.2932696672428,0.0473231911110092,0,0.154275931858856,0,0.373069769848179,0.472654298292965,0,0.0265681185778799,0.126752718851036,0,0.846679162571085,0,0.590209840619783,0.110511223255062,0.299278936125155,0,0.7444347,0.628908283199981,0.625362455844879,0.743262974258852,0.891113892365457,0.873591989987484
1,0,0,0,0,0,0.277341380836417,0.311620700462779,0.114942613811434,0.296095304889371,0,0,0.421152930977947,0.562678292025568,0.0161687769964846,0,0.146953875137039,0,0.779690180980873,0.0733559438820885,0,0.207262129243934,0.0355252496764883,0,0.757212621079578,0,0.354666448112663,0.208323140031289,0.437010411856048,0,0.7292314,0.582900693595439,0.583728969097137,0.729505105296087,0.596996245306633,0.610763454317897
1,0,0,0,0,0,0.17008578841546,0.201550410269254,0.175390479670262,0.452973321645024,0,0,0.374054872006982,0.443307892836154,0.182637235156864,0,0.264231417460113,0,0.259845092064229,0.475923490475658,0,0.239914275478822,0.448032348416363,0,0.312053376104815,0,0.225749748647425,0.0934937415979851,0.68075650975459,0,0.7066847,0.514670814520717,0.517469704151154,0.707609598676157,0.220275344180225,0.216520650813517
1,0,0,0,0,0,0.289510894302179,0.130631342875898,0.2708239244889,0.309033838333024,0,0,0.3625777628511,0.211515311538553,0.425906925610347,0,0.496522881932661,0,0.32104660593228,0.182430512135059,0,0.111777889487648,0.626022698632155,0,0.262199411880197,0,0.513919807629296,0.453457254629875,0.0326229377408292,0,0.7263897,0.574301260092237,0.575823187828064,0.726892624064159,0.533166458072591,0.543178973717146
1,0,0,0,0,0,0.195010122938686,0.205870985849449,0.258633219521344,0.340485671690521,0,0,0.411496386792172,0.105102841858054,0.483400771349775,0,0.627526211142717,0,0.341230996886685,0.0312427919705987,0,0.482722591783292,0.413561388784928,0,0.103716019431781,0,0.499140081623499,0.286188475825896,0.214671442550605,0,0.7213147,0.558943507680389,0.560039341449738,0.721676820460749,0.440550688360451,0.450563204005006
1,0,0,0,0,0,0.248333439176407,0.200157979925623,0.504127613140668,0.0473809677573013,0,0,0.189990119812997,0.430265005208499,0.379744874978504,0,0.251921270413627,0,0.419475366959317,0.328603362627056,0,0.187427331401172,0.436698128552567,0,0.375874540046261,0,0.485406961863884,0.0865743287868106,0.428018709349305,0,0.7230075,0.564066188130198,0.562705457210541,0.722557843746138,0.468085106382979,0.463078848560701
1,0,0,0,0,0,0.480793045688258,0.381481171574885,0.0740545659531327,0.0636712167837251,0,0,0.362639846667817,0.246491616841422,0.390868536490761,0,0.258203828086862,0,0.378886048553003,0.362910123360135,0,0.450641591048781,0.322639729042421,0,0.226718679908799,0,0.222481635987964,0.326365627169487,0.45115273684255,0,0.7554092,0.662118855385956,0.656017959117889,0.753393146626425,0.968710888610763,0.967459324155194
1,0,0,0,0,0,0.291752610681312,0.323837793333026,0.0268497102210621,0.3575598857646,0,0,0.356301107974438,0.0819352294260012,0.561763662599561,0,0.20234364981008,0,0.532156014040289,0.265500336149631,0,0.470846251480979,0.105648672579962,0,0.423505075939058,0,0.387587761846202,0.21930003002357,0.393112208130227,0,0.7326993,0.593395107307567,0.591548800468445,0.732089184212399,0.670838548185232,0.670838548185232
1,0,0,0,0,0,0.477770793485325,0.406270857247889,0.0547880809963825,0.061170268270404,0,0,0.601850784426645,0.311792657066865,0.0863565585064897,0,0.198274564917954,0,0.628711667954832,0.173013767127214,0,0.42505224005168,0.378254768543336,0,0.196692991404984,0,0.111082264224958,0.285103991757542,0.6038137440175,0,0.7575267,0.668526745185382,0.656547546386719,0.753568149798584,0.984981226533166,0.971214017521902
1,0,0,0,0,0,0.212010394963807,0.320957361877223,0.191924960557699,0.27510728260127,0,0,0.458414685001258,0.487800844959878,0.0537844700388632,0,0.107974359572678,0,0.267133980265024,0.624891660162298,0,0.911599675264543,0.084459484029656,0,0.00394084070580115,0,0.280012013004731,0.194327536709669,0.5256604502856,0,0.7221508,0.561473678476753,0.55842113494873,0.721142080886078,0.450563204005006,0.44180225281602
1,0,0,0,0,0,0.216512503523898,0.301591589587818,0.294613791709541,0.187282115178743,0,0,0.548210190705005,0.234130445370125,0.21765936392487,0,0.534889856269068,0,0.0209991428291719,0.44411100090176,0,0.101053580089601,0.0258218709036773,0,0.873124549006722,0,0.28299490238281,0.456836569047039,0.260168528570151,0,0.7266903,0.575210923220316,0.578148007392883,0.727660865338993,0.541927409261577,0.564455569461827
1,0,0,0,0,0,0.423654547228242,0.176923645007881,0.0937695564829738,0.305652251280904,0,0,0.438706876472701,0.477348958264727,0.0839441652625714,0,0.548142737710195,0,0.380870710263124,0.0709865520266807,0,0.337791289452544,0.319274655790401,0,0.342934054757055,0,0.212310951541574,0.232048682246596,0.55564036621183,0,0.7433244,0.625548339849661,0.629210770130157,0.744534657411051,0.872340425531915,0.882352941176471
1,0,0,0,0,0,0.0153808865018851,0.358796995613954,0.401614020103613,0.224208097780549,0,0,0.278250674412283,0.37116662327865,0.350582702309067,0,0.0224741868654348,0,0.410269661978373,0.567256151156193,0,0.653949483595787,0.283902522413006,0,0.062147993991207,0,0.451643378263602,0.268827517478448,0.27952910425795,0,0.6607383,0.375629743502839,0.386272668838501,0.66425527596302,0.0187734668335419,0.016270337922403
1,0,0,0,0,0,0.036284649862736,0.422807236680647,0.248563922719018,0.292344190737599,0,0,0.352466007548771,0.177333634731439,0.47020035771979,0,0.83371247362194,0,0.135326661908559,0.0309608644695007,0,0.173337642634684,0.741691460225665,0,0.0849708971396509,0,0.436829366203405,0.462183897465478,0.100986736331117,0,0.7099618,0.524587837265321,0.530514717102051,0.711920349295807,0.257822277847309,0.271589486858573
1,0,0,0,0,0,0.224943365848603,0.373986430538507,0.0139540637120718,0.387116139900818,0,0,0.523260572528025,0.330490148953881,0.146249278518094,0,0.406637346196496,0,0.212583888609296,0.380778765194208,0,0.423656467048615,0.0614138689550686,0,0.514929663996317,0,0.1302805344375,0.538943761849554,0.330775703712946,0,0.7304624,0.586625894229722,0.584014236927032,0.729599372621012,0.618272841051314,0.615769712140175
1,0,0,0,0,0,0.124718092376119,0.43151730308691,0.28589394051298,0.157870664023991,0,0,0.511140489183369,0.0276818581624924,0.461177652654139,0,0.323864256468871,0,0.0898321335072548,0.586303610023874,0,0.504249818704627,0.445949883293167,0,0.0498002980022057,0,0.0824598541416502,0.499479236920401,0.418060908937949,0,0.7176539,0.547865348068706,0.544238328933716,0.716455344272804,0.364205256570713,0.32540675844806
1,0,0,0,0,0,0.0251073659581448,0.349616190365459,0.39555902587509,0.229717417801307,0,0,0.322163819983054,0.34184174218875,0.335994437828196,0,0.332496876713171,0,0.260876560221862,0.406626563064968,0,0.0461926030339123,0.818313496284986,0,0.135493900681101,0,0.408187181277352,0.273432597730257,0.318380220992391,0,0.6816805,0.439004151888928,0.443391650915146,0.683130357828212,0.0513141426783479,0.0600750938673342
1,0,0,0,0,0,0.570407138800467,0.0238427985308498,0.199599829268825,0.206150233399858,0,0,0.0225164771315831,0.288072729466236,0.689410793402181,0,0.190214881638194,0,0.368677321183195,0.441107797178611,0,0.174575287315753,0.261597779237028,0,0.563826933447219,0,0.266548922494921,0.400936424766086,0.332514652738994,0,0.7313277,0.589244428842918,0.604076266288757,0.736228910347652,0.629536921151439,0.769712140175219
1,0,0,0,0,0,0.270191325673431,0.243142998517809,0.00938347571059684,0.477282200098163,0,0,0.522735002574851,0.191808915045648,0.285456082379501,0,0.0122749051625266,0,0.490909055796655,0.496816039040818,0,0.40707870381091,0.18730064610785,0,0.40562065008124,0,0.532976048118295,0.453596610452035,0.0134273414296703,0,0.7265899,0.574907096946001,0.563893377780914,0.722950394474459,0.538172715894869,0.471839799749687
1,0,0,0,0,0,0.195562906362192,0.192032661633144,0.342023492342033,0.270380939662631,0,0,0.368076558170128,0.115385985778579,0.516537456051293,0,0.495623633231855,0,0.234210704224515,0.27016566254363,0,0.270354203638004,0.356623478095665,0,0.373022318266331,0,0.441111826927832,0.378370335977783,0.180517837094385,0,0.7175126,0.547437751927663,0.550827324390411,0.71863269099946,0.359198998748436,0.374217772215269
1,0,0,0,0,0,0.102417149135077,0.352678162252109,0.303804732961953,0.241099955650861,0,0,0.224988739390514,0.611199063882569,0.163812196726917,0,0.122458699556074,0,0.870060396047038,0.00748090439688755,0,0.449885101356017,0.19913174811812,0,0.350983150525862,0,0.333467386919945,0.322528230328336,0.344004382751719,0,0.7021419,0.500923583455388,0.505167365074158,0.703544266123486,0.170212765957447,0.165206508135169
1,0,0,0,0,0,0.362359242353418,0.615861077069655,0.0116843207563484,0.0100953598205785,0,0,0.352995500506488,0.158033215735676,0.488971283757836,0,0.211422684371264,0,0.522564255261319,0.266013060367417,0,0.413333300736952,0.206954673323917,0,0.379712025939131,0,0.508105127667048,0.312635362714434,0.179259509618518,0,0.752648,0.653763027610667,0.651111900806427,0.751771929845285,0.957446808510638,0.948685857321652
1,0,0,0,0,0,0.336113520893754,0.207695645715186,0.436755492629346,0.0194353407617136,0,0,0.371810014483258,0.0742844906736675,0.553905494843075,0,0.467435509534261,0,0.411123713596429,0.12144077686931,0,0.558115022200069,0.403923167485886,0,0.0379618103140449,0,0.562613182245813,0.0289472906217003,0.408439527132486,0,0.7406143,0.617347148753828,0.611538946628571,0.738694967991304,0.839799749687109,0.807259073842303
1,0,0,0,0,0,0.0983780150737007,0.387641733704407,0.173695711964449,0.340284539257443,0,0,0.476331245182414,0.320675873418371,0.202992881399215,0,0.399206748014197,0,0.362371944674702,0.238421307311102,0,0.271565605725724,0.224054435276084,0,0.504379958998192,0,0.358548364310663,0.176024355179523,0.465427280509814,0,0.7097623,0.523984118722235,0.52074784040451,0.708692865357351,0.25657071339174,0.23153942428035
1,0,0,0,0,0,0.420200274555113,0.028820980923074,0.210364676223482,0.340614068298331,0,0,0.370570825323235,0.483666190483611,0.145762984193154,0,0.417231512922757,0,0.526294698111041,0.0564737889662024,0,0.00889561883756641,0.504985300294703,0,0.48611908086773,0,0.187726969993512,0.535975471153654,0.276297558852834,0,0.7314091,0.58949075811313,0.583723425865173,0.729503273523998,0.630788485607009,0.609511889862328
1,0,0,0,0,0,0.226541219702498,0.18120146680171,0.197706944304464,0.394550369191328,0,0,0.435594941351647,0.333550806941693,0.230854251706659,0,0.636152931274908,0,0.0929442517521695,0.270902816972922,0,0.192661703320178,0.254145468871066,0,0.553192827808756,0,0.338677685258383,0.260201500440938,0.401120814300679,0,0.7207441,0.557216781862419,0.557621002197266,0.720877675418091,0.420525657071339,0.435544430538173
1,0,0,0,0,0,0.224329861465022,0.194997989857999,0.283074255858145,0.297597892818833,0,0,0.432824614507775,0.216776662194984,0.350398723297242,0,0.398633992355335,0,0.0642726260081808,0.537093381636484,0,0.416999463369638,0.0995250004199094,0,0.483475536210453,0,0.63817078763347,0.335679392796473,0.0261498195700575,0,0.721799,0.560409076053406,0.5608771443367,0.721953674100351,0.446808510638298,0.456821026282854
1,0,0,0,0,0,0.29513137045538,0.311229783997049,0.388264345687176,0.00537449986039565,0,0,0.359836380110106,0.547292661636906,0.0928709582529871,0,0.425326076830472,0,0.323942464212083,0.250731458957445,0,0.328480398145576,0.41365160941374,0,0.257867992440684,0,0.154021638096657,0.427624936583105,0.418353425320237,0,0.7395072,0.613996889109462,0.611965417861938,0.738835896263313,0.81476846057572,0.808510638297872
1,0,0,0,0,0,0.344292381399639,0.389557943715515,0.199585007233557,0.0665646676512884,0,0,0.683777543069596,0.0327421502681173,0.283480306662286,0,0.429354261194989,0,0.475816150159551,0.0948295886454599,0,0.750883264413029,0.177712910244609,0,0.0714038253423623,0,0.0778392161946487,0.429607187987524,0.492553595817828,0,0.7497064,0.644861280912205,0.646316111087799,0.750187151541185,0.934918648310388,0.937421777221527
1,0,0,0,0,0,0.0388089427082625,0.430486751226625,0.366470361627102,0.164233944438011,0,0,0.328694081644371,0.305229172223604,0.366076746132025,0,0.670580687478155,0,0.224123624808446,0.105295687713399,0,0.192686038573563,0.0323335748600861,0,0.774980386566351,0,0.789311886436334,0.180503460528465,0.0301846530352006,0,0.7054681,0.510989190563229,0.522100150585175,0.709139738961172,0.206508135168961,0.241551939924906
1,0,0,0,0,0,0.393754512420883,0.150310500197446,0.220713394487396,0.235221592894276,0,0,0.26335139384789,0.363294480531107,0.373354125621003,0,0.445431423226639,0,0.092520895153816,0.462047681619545,0,0.348682502245972,0.412148501837065,0,0.239168995916963,0,0.464690720878344,0.311599033771789,0.223710245349867,0,0.737595,0.608210269570165,0.608144342899323,0.737573214399767,0.779724655819775,0.788485607008761
1,0,0,0,0,0,0.0191510580776662,0.345862256206095,0.313040097137022,0.321946588579216,0,0,0.121896167756746,0.0631068508223278,0.814996981420926,0,0.297603125899096,0,0.0657505133358261,0.636646360765078,0,0.451948056508951,0.0444770911183599,0,0.503574852372689,0,0.23315494544699,0.506880826743905,0.259964227809105,0,0.6774948,0.426337561884933,0.423496127128601,0.6765558422019,0.0450563204005006,0.0400500625782228
1,0,0,0,0,0,0.74062605267842,0.0510969886189607,0.0551340603953086,0.153142898307311,0,0,0.340545035889266,0.349395117684772,0.310059846425962,0,0.206005669855198,0,0.478543485429262,0.31545084471554,0,0.0926590815089958,0.429990578465366,0,0.477350340025638,0,0.390777357080238,0.0367872701446909,0.572435372775071,0,0.7579871,0.669919988379553,0.658450424671173,0.754196959733438,0.986232790988736,0.986232790988736
1,0,0,0,0,0,0.151969573623542,0.270957344342625,0.404629895898514,0.172443186135319,0,0,0.474389289646071,0.395061840208223,0.130548870145706,0,0.314094076605346,0,0.227038170304566,0.458867753090088,0,0.495224751789902,0.141263910638759,0,0.363511337571339,0,0.358208742013965,0.367306356613704,0.27448490137233,0,0.7147756,0.539155157178653,0.538341283798218,0.714506653913689,0.312891113892365,0.297872340425532
1,0,0,0,0,0,0.281226483678264,0.364782939854421,0.277130389265047,0.0768601872022681,0,0,0.231130166244069,0.38808618132939,0.380783652426541,0,0.612941189003922,0,0.339002957046708,0.0480558539493697,0,0.314834537724519,0.34893093583223,0,0.33623452644325,0,0.291323000655628,0.525426851197241,0.183250148147131,0,0.7416529,0.62049011656761,0.618837118148804,0.741106663366508,0.856070087609512,0.842302878598248
1,0,0,0,0,0,0.0389496013978456,0.656590347376976,0.0487259129074918,0.255734138317687,0,0,0.239060977635605,0.296419038110528,0.464519984253867,0,0.00884469951772848,0,0.221726873040298,0.769428427441974,0,0.250966583311972,0.396758859226454,0,0.352274557461575,0,0.45663608223115,0.205949733881605,0.337414183887245,0,0.6718481,0.409249754881193,0.432421296834946,0.679505182381701,0.0350438047559449,0.0500625782227785
1,0,0,0,0,0,0.427624461707842,0.250095549455637,0.151629388017535,0.170650600818986,0,0,0.434563159262698,0.242489227862106,0.322947612875196,0,0.0116259267863231,0,0.609358225439987,0.37901584777369,0,0.482575020299614,0.177306609204842,0,0.340118370495544,0,0.565715111109998,0.0226206564898115,0.411664232400191,0,0.7441593,0.628074879256291,0.625869512557983,0.743430532163811,0.888610763454318,0.876095118898623
1,0,0,0,0,0,0.126712174748138,0.397445362048199,0.414168040871271,0.0616744223323919,0,0,0.136542173903201,0.599616391677985,0.263841434418814,0,0.332770305229354,0,0.186363256380703,0.480866438389943,0,0.153362872625811,0.3307039258131,0,0.515933201561089,0,0.222435813195098,0.686427905597828,0.0911362812070741,0,0.7147774,0.539160604263252,0.543481349945068,0.716205199052048,0.314142678347935,0.320400500625782
1,0,0,0,0,0,0.129841288245743,0.173082483448946,0.372375928917673,0.324700299387638,0,0,0.475424321382103,0.0681264722896806,0.456449206328217,0,0.173841785967172,0,0.38075611098931,0.445402103043518,0,0.369942748563925,0.453354338875586,0,0.176702912560489,0,0.10234009032357,0.868231959346798,0.0294279503296319,0,0.6999766,0.49437104329827,0.499125689268112,0.701547782270026,0.152690863579474,0.155193992490613
1,0,0,0,0,0,0.183284402928042,0.218126131555967,0.315443135911183,0.283146329604808,0,0,0.10106056508163,0.313546038613695,0.585393396304675,0,0.43507795018023,0,0.0800380179227386,0.484884031897031,0,0.367389792677757,0.584112281710941,0,0.0484979256113021,0,0.395323401123039,0.408273973510969,0.196402625365992,0,0.7167526,0.545137871763524,0.548637688159943,0.717909121327829,0.346683354192741,0.360450563204005
1,0,0,0,0,0,0.446185295069957,0.402948922129937,0.0800474007190698,0.0708183820810364,0,0,0.296188393167598,0.302784203486911,0.40102740334549,0,0.438390745622486,0,0.420551261564895,0.141057992812619,0,0.334981041332258,0.398025206633128,0,0.266993752034614,0,0.505914802482591,0.071532501387771,0.422552696129638,0,0.7555454,0.662531018120635,0.657265424728394,0.753805374132347,0.971214017521902,0.973717146433041
1,0,0,0,0,0,0.557466327585648,0.181193366587742,0.0662150624847197,0.19512524334189,0,0,0.401694546906342,0.196846330336307,0.401459122757351,0,0.391520870428616,0,0.400026813682679,0.208452315888704,0,0.580611039682279,0.138721647392612,0,0.280667312925109,0,0.466905099392754,0.0394878061138944,0.493607094493352,0,0.7535573,0.656514713180734,0.655786335468292,0.753316606128168,0.962453066332916,0.966207759699625
1,0,0,0,0,0,0.263470259722013,0.183038562906147,0.152470649984147,0.401020527387693,0,0,0.318877189045689,0.189819462547525,0.491303348406786,0,0.459330127291803,0,0.0831090088207761,0.457560863887421,0,0.497095379109613,0.463476202679223,0,0.0394284182111636,0,0.282147837484303,0.250602931451929,0.467249231063768,0,0.7239866,0.567029099536392,0.572850823402405,0.725910400294971,0.481852315394243,0.519399249061327
1,0,0,0,0,0,0.253775215468122,0.134158351594106,0.334470314432866,0.277596118504906,0,0,0.470866396803727,0.507655967582356,0.0214776356139171,0,0.0696329249520693,0,0.885439706950712,0.0449273680972189,0,0.0363673803626199,0.820152469108012,0,0.143480150529368,0,0.0913042295111617,0.632587195082616,0.276108575406222,0,0.7179974,0.548904833379735,0.550551533699036,0.718541555413914,0.3729662077597,0.370463078848561
1,0,0,0,0,0,0.0678223731087521,0.345111077248547,0.310674005724085,0.276392543918617,0,0,0.294098590289993,0.388680204810551,0.317221204899456,0,0.315246087860575,0,0.317929705326087,0.366824206813338,0,0.371518093107496,0.293704281666163,0,0.334777625226341,0,0.505069068049844,0.0922056571352648,0.402725274814891,0,0.6987107,0.490540229745924,0.487147271633148,0.697589490205717,0.142678347934919,0.125156445556946
1,0,0,0,0,0,0.203426722646883,0.111128501297537,0.452800237884418,0.232644538171162,0,0,0.304109274706906,0.0093361263811212,0.686554598911972,0,0.474489699352639,0,0.450964971960515,0.074545328686846,0,0.476289083971837,0.507382267218981,0,0.0163286488091826,0,0.12261633698273,0.532243488405648,0.345140174611622,0,0.714744,0.539059530582354,0.544678151607513,0.716600684555006,0.311639549436796,0.329161451814768
1,0,0,0,0,0,0.124180391844116,0.180089318821685,0.318556360947074,0.377173928387126,0,0,0.460358684944763,0.16760699173574,0.372034323319497,0,0.420681319961273,0,0.21462726062514,0.364691419413587,0,0.0181286450282334,0.585229421999911,0,0.396641932971856,0,0.179826925745131,0.313113646240615,0.507059428014254,0,0.6976197,0.487238691247141,0.493859708309174,0.699807628330183,0.136420525657071,0.13892365456821
1,0,0,0,0,0,0.417505498505196,0.131654057540727,0.159564925865793,0.291275518088284,0,0,0.162302754365263,0.452178876493389,0.385518369141348,0,0.597613772046444,0,0.0258248500028209,0.376561377950735,0,0.348206826783686,0.203861339654891,0,0.447931833561424,0,0.0823389990153539,0.3427145390983,0.574946461886346,0,0.7355026,0.601878336339317,0.597221672534943,0.733963796132517,0.735919899874844,0.715894868585732
1,0,0,0,0,0,0.286690417209898,0.325327524382487,0.0184197605235403,0.369562297884074,0,0,0.531563482202083,0.230934864458863,0.237501653339054,0,0.240905854996284,0,0.707706883362112,0.0513872616416041,0,0.132047708255244,0.51459654716876,0,0.353355744575996,0,0.722539129107068,0.170919895837346,0.106540975055586,0,0.7355985,0.602168544902134,0.598113656044006,0.734258553867054,0.739674593241552,0.725907384230288
1,0,0,0,0,0,0.30926355792891,0.184879055071343,0.417781983075543,0.0880754039242036,0,0,0.304719519591626,0.327134429359029,0.368146051049345,0,0.0468060147906393,0,0.286548622661119,0.666645362548242,0,0.00041377690120704,0.701568637100367,0,0.298017585998426,0,0.0741710179631953,0.473408924293362,0.452420057743443,0,0.7256719,0.572129083800371,0.574768483638763,0.726544094955397,0.520650813516896,0.531914893617021
1,0,0,0,0,0,0.264208172408777,0.233640761606583,0.182170826212965,0.319980239771675,0,0,0.0135472088040681,0.539588886555378,0.446863904640554,0,0.386281631935865,0,0.519350537939236,0.0943678301248992,0,0.321756608985293,0.18618457117093,0,0.492058819843777,0,0.52037012546682,0.285983019790287,0.193646854742893,0,0.7253845,0.571259365959353,0.56691312789917,0.723948276940537,0.51188986232791,0.479349186483104
1,0,0,0,0,0,0.397115816554649,0.177578086339794,0.048918676841222,0.376387420264335,0,0,0.597065439476485,0.333223085422548,0.0697114751009674,0,0.403304179052565,0,0.432421392188945,0.16427442875849,0,0.321165730613664,0.51150576725118,0,0.167328502135156,0,0.619021816925819,0.210319293632723,0.170658889441458,0,0.7427637,0.623851572996986,0.624213874340057,0.742883423203421,0.866082603254068,0.867334167709637
1,0,0,0,0,0,0.401353636391073,0.311925432739357,0.258012615417603,0.0287083154519674,0,0,0.333049532759262,0.0587448277124896,0.608205639528248,0,0.677494374259396,0,0.0684074285515963,0.254098197189008,0,0.196465250578297,0.340587281187942,0,0.462947468233762,0,0.763996234691976,0.112284176534183,0.123719588773841,0,0.749817,0.645195973999249,0.649132370948792,0.75111779024477,0.936170212765957,0.944931163954944
